,trade_date,ts_code,exalter,buy,buy_rate,sell,sell_rate,net_buy
12717,20180705,002356.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,165.11,0.62,1699.22,6.43,-1534.11
12718,20180705,002922.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,1767.21,9.57,0.0,0.0,1767.21
12719,20180705,300312.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,1518.13,2.34,2.66,0.0,1515.48
12720,20180706,002922.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,0.0,0.0,1753.64,6.84,-1753.64
12721,20180706,300312.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,7.26,0.02,1437.92,3.15,-1430.66
12722,20180706,600290.SH,中国中投证券有限责任公司杭州环球中心证券营业部,615.25,6.4,0.0,0.0,615.25
12723,20180706,601990.SH,中国中投证券有限责任公司杭州环球中心证券营业部,0.0,0.0,3142.36,1.87,-3142.36
12724,20180706,603666.SH,中国中投证券有限责任公司杭州环球中心证券营业部,2965.38,2.95,0.0,0.0,2965.38
12725,20180706,603895.SH,中国中投证券有限责任公司杭州环球中心证券营业部,1473.83,2.88,0.0,0.0,1473.83
12726,20180709,002374.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,1655.49,1.54,633.13,0.59,1022.36
12727,20180709,603895.SH,中国中投证券有限责任公司杭州环球中心证券营业部,0.0,0.0,1590.04,4.19,-1590.04
12728,20180710,601330.SH,中国中投证券有限责任公司杭州环球中心证券营业部,0.0,0.0,928.22,0.75,-928.22
12729,20180711,002746.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,794.04,4.78,0.0,0.0,794.04
12730,20180712,300452.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,26.68,0.04,1489.2,2.48,-1462.52
12731,20180713,000576.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,5251.92,4.42,0.0,0.0,5251.92
12732,20180713,603348.SH,中国中投证券有限责任公司杭州环球中心证券营业部,2455.98,1.44,0.0,0.0,2455.98
12733,20180716,000576.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,440.79,0.6,4725.18,6.39,-4284.39
12734,20180718,000416.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,822.66,7.83,0.52,0.0,822.14
12735,20180718,002684.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,2087.65,5.35,0.41,0.0,2087.24
12736,20180718,603105.SH,中国中投证券有限责任公司杭州环球中心证券营业部,241.41,45.55,0.0,0.0,241.41
12737,20180720,000721.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,655.49,24.75,0.61,0.02,654.89
12738,20180723,000721.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,70.9,1.52,712.07,15.31,-641.17
12739,20180723,000793.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,2688.04,2.08,52.07,0.04,2635.97
12740,20180723,000996.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,725.68,3.65,0.0,0.0,725.68
12741,20180723,300238.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,1857.0,4.29,0.0,0.0,1857.0
12742,20180724,000721.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,748.8,3.9,712.68,3.71,36.12
12744,20180724,000793.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,2688.91,1.39,2686.58,1.39,2.33
12745,20180724,300746.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,1464.23,3.84,0.0,0.0,1464.23
12746,20180725,300746.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,5.13,0.01,1606.39,2.1,-1601.26
12747,20180726,002072.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,2.07,0.0,1313.69,2.39,-1311.62
12748,20180726,300116.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,491.16,1.78,0.0,0.0,491.16
12749,20180726,300238.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,80.8,0.11,2108.25,2.95,-2027.45
12750,20180726,603105.SH,中国中投证券有限责任公司杭州环球中心证券营业部,0.0,0.0,139.25,1.33,-139.25
12751,20180727,000151.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,1347.4,3.7,12.71,0.03,1334.69
12752,20180727,002515.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,1361.87,7.64,0.0,0.0,1361.87
12753,20180730,000151.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,4.3,0.01,1418.83,1.82,-1414.53
12754,20180730,300397.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,1344.41,9.13,0.0,0.0,1344.41
12755,20180730,600698.SH,中国中投证券有限责任公司杭州环球中心证券营业部,1671.68,4.3,0.0,0.0,1671.68
12756,20180731,601869.SH,中国中投证券有限责任公司杭州环球中心证券营业部,3285.62,1.38,0.0,0.0,3285.62
12757,20180801,002066.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,0.09,0.0,394.61,1.38,-394.52
12758,20180801,603058.SH,中国中投证券有限责任公司杭州环球中心证券营业部,771.59,10.96,0.0,0.0,771.59
12759,20180802,300543.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,2612.99,13.13,0.0,0.0,2612.99
12760,20180803,002400.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,0.0,0.0,1184.82,2.87,-1184.82
12761,20180803,300472.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,676.4,10.82,0.2,0.0,676.2
12762,20180803,300543.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,0.0,0.0,2592.77,13.42,-2592.77
12763,20180806,000626.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,519.15,13.03,0.0,0.0,519.15
12764,20180806,002700.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,3387.68,9.97,0.0,0.0,3387.68
12765,20180806,300743.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,3220.3,10.15,0.0,0.0,3220.3
12766,20180806,600378.SH,中国中投证券有限责任公司杭州环球中心证券营业部,671.98,20.08,0.0,0.0,671.98
12767,20180807,000626.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,1.18,0.01,539.28,5.92,-538.1
12768,20180807,002700.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,0.78,0.0,3663.47,10.69,-3662.69
12769,20180807,002932.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,1959.95,3.0,58.7,0.09,1901.25
12770,20180807,300743.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,1.33,0.0,3545.6,13.15,-3544.26
12771,20180808,002915.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,2430.78,15.97,0.29,0.0,2430.48
12772,20180808,002932.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,1408.95,2.01,847.84,1.21,561.11
12773,20180808,300392.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,0.0,0.0,572.02,8.6,-572.02
12774,20180809,002700.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,22.27,0.02,3664.75,2.69,-3642.48
12775,20180809,002915.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,9.04,0.03,2778.53,7.89,-2769.49
12776,20180809,002932.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,52.86,0.1,2190.5,4.14,-2137.64
12777,20180809,300392.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,541.22,2.57,572.02,2.72,-30.8
12779,20180810,000011.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,1133.13,18.57,0.0,0.0,1133.13
12780,20180810,002315.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,0.0,0.0,671.05,4.71,-671.05
12781,20180810,300260.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,1465.87,8.7,0.0,0.0,1465.87
12782,20180810,603105.SH,中国中投证券有限责任公司杭州环球中心证券营业部,1863.77,1.94,0.0,0.0,1863.77
12783,20180810,603105.SH,中国中投证券有限责任公司杭州环球中心证券营业部,0.0,0.0,2354.85,2.45,-2354.85
12784,20180810,603506.SH,中国中投证券有限责任公司杭州环球中心证券营业部,1036.09,19.87,0.0,0.0,1036.09
12785,20180813,002356.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,1781.7,6.03,0.0,0.0,1781.7
12786,20180813,300260.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,0.0,0.0,1439.75,11.04,-1439.75
12787,20180813,603105.SH,中国中投证券有限责任公司杭州环球中心证券营业部,0.0,0.0,2048.93,2.69,-2048.93
12788,20180814,002270.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,0.0,0.0,508.21,2.74,-508.21
12789,20180814,300322.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,0.0,0.0,525.51,2.03,-525.51
12790,20180814,300392.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,2684.66,7.6,170.37,0.48,2514.29
12791,20180815,002348.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,0.0,0.0,909.32,3.54,-909.32
12792,20180815,300696.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,1157.59,7.05,0.0,0.0,1157.59
12793,20180815,603657.SH,中国中投证券有限责任公司杭州环球中心证券营业部,2314.5,2.79,0.0,0.0,2314.5
12794,20180816,002329.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,934.38,4.69,1.36,0.01,933.02
12795,20180816,002575.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,968.85,4.23,0.88,0.0,967.98
12796,20180816,603657.SH,中国中投证券有限责任公司杭州环球中心证券营业部,0.0,0.0,2269.68,3.32,-2269.68
12797,20180817,002612.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,662.4,19.65,0.0,0.0,662.4
12798,20180817,002778.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,1103.39,10.54,0.0,0.0,1103.39
12799,20180817,300542.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,914.75,19.4,0.0,0.0,914.75
12800,20180817,603650.SH,中国中投证券有限责任公司杭州环球中心证券营业部,2953.96,3.68,0.0,0.0,2953.96
12801,20180820,002210.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,0.0,0.0,593.9,100.0,-593.9
12802,20180820,002575.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,80.86,0.38,974.78,4.6,-893.92
12803,20180820,300295.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,932.71,4.8,0.0,0.0,932.71
12804,20180820,300542.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,0.33,0.0,961.87,4.71,-961.54
12805,20180820,300724.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,7196.74,4.37,23.86,0.01,7172.88
12806,20180820,603650.SH,中国中投证券有限责任公司杭州环球中心证券营业部,0.0,0.0,2946.88,2.73,-2946.88
12807,20180821,000815.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,863.06,25.68,0.0,0.0,863.06
12808,20180821,002755.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,1678.6,3.01,883.34,1.58,795.25
12810,20180821,600151.SH,中国中投证券有限责任公司杭州环球中心证券营业部,771.42,8.98,0.0,0.0,771.42
12811,20180821,603880.SH,中国中投证券有限责任公司杭州环球中心证券营业部,0.0,0.0,1704.23,5.45,-1704.23
12812,20180822,002755.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,385.79,0.65,1579.95,2.64,-1194.16
12813,20180822,300542.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,1025.64,3.52,0.37,0.0,1025.28
12814,20180822,300724.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,2912.46,2.29,19.85,0.02,2892.61
12815,20180823,300542.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,5.33,0.02,1031.8,4.05,-1026.46
12816,20180824,002903.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,0.0,0.0,1010.88,3.09,-1010.88
12817,20180824,300659.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,0.0,0.0,674.8,5.62,-674.8
12818,20180827,603032.SH,中国中投证券有限责任公司杭州环球中心证券营业部,0.0,0.0,1499.29,2.98,-1499.29
12819,20180828,300724.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,306.07,0.27,10482.47,9.36,-10176.4
12820,20180830,000669.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,369.34,4.61,0.0,0.0,369.34
12821,20180830,300249.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,535.74,5.8,1.04,0.01,534.71
12822,20180830,601330.SH,中国中投证券有限责任公司杭州环球中心证券营业部,1576.15,2.09,0.0,0.0,1576.15
12823,20180831,000669.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,0.0,0.0,404.82,5.29,-404.82
12824,20180831,002932.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,1423.7,4.72,0.0,0.0,1423.7
12825,20180831,300386.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,919.84,9.81,0.0,0.0,919.84
12826,20180831,300467.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,705.61,2.04,0.59,0.0,705.02
12827,20180831,300711.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,1022.0,10.2,0.39,0.0,1021.61
12828,20180831,300736.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,1028.7,9.28,0.0,0.0,1028.7
12829,20180831,300743.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,5.55,0.03,379.55,1.99,-374.0
12830,20180831,601330.SH,中国中投证券有限责任公司杭州环球中心证券营业部,0.0,0.0,1572.95,1.5,-1572.95
12831,20180831,603861.SH,中国中投证券有限责任公司杭州环球中心证券营业部,299.27,2.03,0.0,0.0,299.27
12832,20180831,603861.SH,中国中投证券有限责任公司杭州环球中心证券营业部,0.0,0.0,294.76,2.0,-294.76
12833,20180903,002932.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,1.99,0.01,1300.67,4.47,-1298.67
12834,20180903,300386.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,4.9,0.01,981.81,2.52,-976.91
12835,20180903,300711.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,6.88,0.03,1018.82,3.82,-1011.94
12836,20180903,300736.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,1.3,0.01,1009.96,7.11,-1008.65
12837,20180904,300659.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,881.52,2.64,0.0,0.0,881.52
12838,20180904,603590.SH,中国中投证券有限责任公司杭州环球中心证券营业部,3801.0,4.34,0.0,0.0,3801.0
12839,20180905,002467.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,583.0,1.78,0.0,0.0,583.0
12840,20180905,300016.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,236.15,1.23,212.25,1.11,23.9
12841,20180905,300659.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,0.0,0.0,969.57,2.21,-969.57
12842,20180905,603590.SH,中国中投证券有限责任公司杭州环球中心证券营业部,0.0,0.0,3767.65,4.01,-3767.65
12843,20180907,300491.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,34.67,0.18,818.91,4.35,-784.24
12844,20180910,603297.SH,中国中投证券有限责任公司杭州环球中心证券营业部,1.86,1.43,0.0,0.0,1.86
12845,20180911,002933.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,801.14,0.91,552.74,0.63,248.41
12846,20180913,002933.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,1017.96,1.14,467.61,0.52,550.36
12847,20180913,603192.SH,中国中投证券有限责任公司杭州环球中心证券营业部,2186.25,2.03,0.0,0.0,2186.25
12848,20180914,002933.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,95.98,0.13,920.52,1.22,-824.55
12849,20180914,603192.SH,中国中投证券有限责任公司杭州环球中心证券营业部,0.0,0.0,1865.45,2.65,-1865.45
12850,20180917,300023.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,575.49,1.59,0.0,0.0,575.49
12851,20180918,300023.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,0.0,0.0,629.4,3.13,-629.4
12852,20180921,300092.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,1385.57,3.46,276.79,0.69,1108.78
12853,20181009,002935.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,0.0,0.0,795.01,0.88,-795.01
12854,20181011,000576.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,390.24,0.83,1.3,0.0,388.94
12856,20181012,000576.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,27.84,0.07,346.45,0.83,-318.61
12857,20181016,002528.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,0.0,0.0,471.01,6.29,-471.01
12859,20181017,002856.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,0.0,0.0,489.99,2.72,-489.99
12860,20181017,300514.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,430.51,1.05,55.98,0.14,374.53
12861,20181019,300514.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,560.4,0.71,489.44,0.62,70.96
12862,20181019,600172.SH,中国中投证券有限责任公司杭州环球中心证券营业部,676.34,5.14,0.0,0.0,676.34
12863,20181022,300042.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,1361.25,4.39,0.0,0.0,1361.25
12864,20181024,300736.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,686.33,1.91,0.0,0.0,686.33
12866,20181025,300464.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,0.0,0.0,645.83,5.19,-645.83
12868,20181025,300736.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,36.87,0.15,585.78,2.42,-548.92
12869,20181025,603583.SH,中国中投证券有限责任公司杭州环球中心证券营业部,1484.76,3.21,0.0,0.0,1484.76
12870,20181026,603583.SH,中国中投证券有限责任公司杭州环球中心证券营业部,1565.64,1.37,0.0,0.0,1565.64
12871,20181026,603583.SH,中国中投证券有限责任公司杭州环球中心证券营业部,0.0,0.0,1629.05,1.43,-1629.05
12874,20181026,603778.SH,中国中投证券有限责任公司杭州环球中心证券营业部,679.32,13.32,0.0,0.0,679.32
12875,20181029,002845.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,560.27,4.56,0.0,0.0,560.27
12876,20181029,603778.SH,中国中投证券有限责任公司杭州环球中心证券营业部,0.0,0.0,687.26,9.99,-687.26
12877,20181031,002933.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,3.34,0.01,306.89,0.77,-303.55
12878,20181031,300680.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,979.01,10.2,0.0,0.0,979.01
12879,20181031,300748.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,609.09,2.13,1.09,0.0,608.0
12880,20181101,300748.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,302.6,0.71,669.45,1.58,-366.84
12882,20181105,300724.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,1463.98,2.63,0.0,0.0,1463.98
12883,20181105,300730.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,927.92,1.56,393.97,0.66,533.95
12885,20181106,000622.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,170.93,1.5,795.93,7.01,-625.0
12886,20181106,300724.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,0.0,0.0,1463.93,1.95,-1463.93
12887,20181106,300730.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,949.63,3.29,44.56,0.15,905.07
12888,20181106,600210.SH,中国中投证券有限责任公司杭州环球中心证券营业部,1662.18,11.57,0.0,0.0,1662.18
12889,20181106,600462.SH,中国中投证券有限责任公司杭州环球中心证券营业部,604.96,2.9,0.0,0.0,604.96
12891,20181107,300730.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,75.27,0.15,1756.95,3.4,-1681.69
12893,20181107,600232.SH,中国中投证券有限责任公司杭州环球中心证券营业部,649.3,28.84,0.0,0.0,649.3
12894,20181107,600462.SH,中国中投证券有限责任公司杭州环球中心证券营业部,0.0,0.0,628.94,4.43,-628.94
12895,20181108,600232.SH,中国中投证券有限责任公司杭州环球中心证券营业部,649.3,7.57,0.0,0.0,649.3
12896,20181108,600232.SH,中国中投证券有限责任公司杭州环球中心证券营业部,0.0,0.0,688.37,8.02,-688.37
12897,20181108,600462.SH,中国中投证券有限责任公司杭州环球中心证券营业部,0.0,0.0,628.94,2.88,-628.94
12898,20181109,002622.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,0.0,0.0,1185.52,3.19,-1185.52
12900,20181109,300556.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,17.43,0.11,775.4,4.88,-757.97
12901,20181113,300730.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,428.43,1.2,35.76,0.1,392.66
12902,20181113,300742.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,1.47,0.0,631.7,1.7,-630.23
12903,20181115,300730.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,17.89,0.04,433.23,0.91,-415.34
12905,20181116,002708.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,690.55,1.4,947.3,1.92,-256.75
12907,20181116,600226.SH,中国中投证券有限责任公司杭州环球中心证券营业部,1115.33,1.6,0.0,0.0,1115.33
12908,20181119,002708.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,1596.73,1.68,1063.83,1.12,532.91
12910,20181120,002708.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,387.9,1.08,794.78,2.21,-406.88
12911,20181121,002312.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,980.25,3.22,0.0,0.0,980.25
12912,20181122,600824.SH,中国中投证券有限责任公司杭州环球中心证券营业部,0.0,0.0,1015.16,3.38,-1015.16
12913,20181123,600678.SH,中国中投证券有限责任公司杭州环球中心证券营业部,820.41,2.26,0.0,0.0,820.41
12914,20181126,002451.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,0.0,0.0,447.24,0.98,-447.24
12915,20181128,603017.SH,中国中投证券有限责任公司杭州环球中心证券营业部,929.13,6.06,0.0,0.0,929.13
12916,20181128,603220.SH,中国中投证券有限责任公司杭州环球中心证券营业部,1291.72,1.06,0.0,0.0,1291.72
12917,20181129,603220.SH,中国中投证券有限责任公司杭州环球中心证券营业部,0.0,0.0,1255.73,1.32,-1255.73
12918,20181130,300171.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,2.28,0.01,814.93,2.28,-812.64
12919,20181130,300370.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,1296.67,4.57,0.46,0.0,1296.21
12920,20181130,300674.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,881.87,1.42,19.13,0.03,862.74
12922,20181203,300370.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,49.18,0.07,1400.96,2.04,-1351.78
12923,20181203,300674.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,1.12,0.0,927.15,1.21,-926.03
12924,20181204,002288.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,2.25,0.0,2043.5,1.62,-2041.25
12926,20181204,300356.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,1404.96,3.38,0.0,0.0,1404.96
12927,20181205,300643.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,851.85,2.09,1.15,0.0,850.7
12929,20181206,002715.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,118.72,0.56,1152.42,5.42,-1033.7
12930,20181206,300356.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,0.23,0.0,1358.1,3.38,-1357.87
12931,20181207,300643.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,0.47,0.0,1641.93,8.83,-1641.46
12932,20181211,000571.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,370.0,7.35,0.0,0.0,370.0
12933,20181212,300746.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,339.29,5.36,0.0,0.0,339.29
12934,20181212,600666.SH,中国中投证券有限责任公司杭州环球中心证券营业部,1257.74,3.75,0.0,0.0,1257.74
12935,20181213,002941.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,1958.37,2.64,5.4,0.01,1952.97
12937,20181213,300585.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,0.34,0.0,1076.63,4.12,-1076.29
12938,20181217,300152.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,1.41,0.0,653.41,1.8,-652.0
12940,20181217,300746.SZ,中国中投证券有限责任公司杭州环球中心证券营业部,972.3,2.13,0.48,0.0,971.82
12942,20180102,000655.SZ,国信证券股份有限公司深圳泰然九路证券营业部,305.82,1.7,162.13,0.9,143.69
12943,20180103,300500.SZ,国信证券股份有限公司深圳泰然九路证券营业部,157.06,0.6,312.33,1.19,-155.27
12944,20180104,300191.SZ,国信证券股份有限公司深圳泰然九路证券营业部,29.62,0.14,326.25,1.58,-296.63
12945,20180104,300500.SZ,国信证券股份有限公司深圳泰然九路证券营业部,465.83,0.92,374.37,0.74,91.45
12946,20180105,601360.SH,国信证券股份有限公司深圳泰然九路证券营业部,4353.12,1.02,0.0,0.0,4353.12
12947,20180108,002922.SZ,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,4.55,1.78,-4.55
12948,20180108,300502.SZ,国信证券股份有限公司深圳泰然九路证券营业部,217.14,0.84,65.62,0.25,151.52
12949,20180108,300722.SZ,国信证券股份有限公司深圳泰然九路证券营业部,235.09,1.01,213.86,0.92,21.23
12950,20180109,002864.SZ,国信证券股份有限公司深圳泰然九路证券营业部,593.21,1.22,221.48,0.46,371.72
12951,20180110,002864.SZ,国信证券股份有限公司深圳泰然九路证券营业部,165.16,0.34,623.89,1.29,-458.73
12952,20180110,002922.SZ,国信证券股份有限公司深圳泰然九路证券营业部,354.79,0.51,199.85,0.29,154.95
12953,20180110,600903.SH,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,962.74,0.64,-962.74
12954,20180110,603283.SH,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,5.67,0.8,-5.67
12955,20180112,000014.SZ,国信证券股份有限公司深圳泰然九路证券营业部,909.74,2.57,175.94,0.5,733.8
12956,20180112,300664.SZ,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,1.97,0.79,-1.97
12957,20180112,300735.SZ,国信证券股份有限公司深圳泰然九路证券营业部,150.7,0.17,595.83,0.67,-445.13
12958,20180115,002919.SZ,国信证券股份有限公司深圳泰然九路证券营业部,356.13,1.38,59.57,0.23,296.56
12959,20180115,603978.SH,国信证券股份有限公司深圳泰然九路证券营业部,197.73,1.59,0.0,0.0,197.73
12960,20180116,000014.SZ,国信证券股份有限公司深圳泰然九路证券营业部,250.98,0.82,555.63,1.83,-304.65
12962,20180116,001979.SZ,国信证券股份有限公司深圳泰然九路证券营业部,1225.61,0.53,6469.84,2.81,-5244.23
12963,20180117,002427.SZ,国信证券股份有限公司深圳泰然九路证券营业部,5.88,0.01,823.95,1.94,-818.07
12964,20180117,002736.SZ,国信证券股份有限公司深圳泰然九路证券营业部,378.39,0.59,1771.53,2.74,-1393.15
12965,20180117,600823.SH,国信证券股份有限公司深圳泰然九路证券营业部,1262.34,1.2,0.0,0.0,1262.34
12966,20180117,603056.SH,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,0.77,6.48,-0.77
12967,20180118,002235.SZ,国信证券股份有限公司深圳泰然九路证券营业部,248.73,0.24,1824.62,1.77,-1575.89
12968,20180118,002915.SZ,国信证券股份有限公司深圳泰然九路证券营业部,896.81,1.27,241.23,0.34,655.58
12969,20180118,300291.SZ,国信证券股份有限公司深圳泰然九路证券营业部,61.35,0.24,604.35,2.38,-543.01
12970,20180118,600652.SH,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,730.17,1.84,-730.17
12971,20180119,002235.SZ,国信证券股份有限公司深圳泰然九路证券营业部,902.93,0.46,2069.21,1.06,-1166.28
12972,20180119,002736.SZ,国信证券股份有限公司深圳泰然九路证券营业部,1884.07,0.64,4031.14,1.38,-2147.07
